family,model_label,dataset,condition,question_id,sample_id,answer_type,answer,confidence,correctness_label,disagreement_flag,short_explanation
DLM,LLaDA,GSM8K,overconfident,GSM8K_0550,0,numeric,24.00,1.0,INCORRECT,numeric answer 24 differs from final explanation number 27,Calculate the total cost before discount: 5 * $1.50 + 2 * $0.25 + 1 * $12 + 1 * $10 = $30.00. Apply the 10% discount: $27.00.
DLM,LLaDA,GSM8K,overconfident,GSM8K_0550,1,numeric,24.00,1.0,INCORRECT,numeric answer 24 differs from final explanation number 27,Calculate the total cost before discount: 5 * $1.50 + 2 * $0.25 + 1 * $12 + 1 * $10 = $30.00. Apply the 10% discount: $27.00.
DLM,LLaDA,GSM8K,overconfident,GSM8K_0550,2,numeric,24.00,1.0,INCORRECT,numeric answer 24 differs from final explanation number 27,Calculate the total cost before discount: 5 * $1.50 + 2 * $0.25 + 1 * $12 + 1 * $10 = $30.00. Apply the 10% discount: $27.00.
DLM,LLaDA,GSM8K,cautious,GSM8K_0695,0,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 8,"There are 50 deer, 50% of which are bucks, and 20% of the bucks are 8 points, so 20% of 25 (buck count) is 0.20 * 25 = 5 8 point bucks."
DLM,LLaDA,GSM8K,cautious,GSM8K_0695,1,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 8,"There are 50 deer, 50% of which are bucks, and 20% of the bucks are 8 points, so 20% of 25 (buck count) is 0.20 * 25 = 5 8 point bucks."
DLM,LLaDA,GSM8K,cautious,GSM8K_0695,2,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 8,"There are 50 deer, 50% of which are bucks, and 20% of the bucks are 8 points, so 20% of 25 (buck count) is 0.20 * 25 = 5 8 point bucks."
DLM,LLaDA,GSM8K,neutral,GSM8K_0695,0,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 8,"There are 50 deer, and 50% of them are bucks, so there are 25 bucks. 20% of these bucks are 8 points, resulting in 5 8-point bucks."
DLM,LLaDA,GSM8K,neutral,GSM8K_0695,1,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 8,"There are 50 deer, and 50% of them are bucks, so there are 25 bucks. 20% of these bucks are 8 points, resulting in 5 8-point bucks."
DLM,LLaDA,GSM8K,neutral,GSM8K_0695,2,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 8,"There are 50 deer, and 50% of them are bucks, so there are 25 bucks. 20% of these bucks are 8 points, resulting in 5 8-point bucks."
DLM,LLaDA,GSM8K,overconfident,GSM8K_0695,0,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 8,"There are 50 deer, and 50% of them are bucks, so there are 50 * 0.5 = 25 bucks. 20% of the bucks are 8 points, so there are 25 * 0.2 = 5 8 point bucks."
DLM,LLaDA,GSM8K,overconfident,GSM8K_0695,1,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 8,"There are 50 deer, and 50% of them are bucks, so there are 50 * 0.5 = 25 bucks. 20% of the bucks are 8 points, so there are 25 * 0.2 = 5 8 point bucks."
DLM,LLaDA,GSM8K,overconfident,GSM8K_0695,2,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 8,"There are 50 deer, and 50% of them are bucks, so there are 50 * 0.5 = 25 bucks. 20% of the bucks are 8 points, so there are 25 * 0.2 = 5 8 point bucks."
DLM,LLaDA,GSM8K,cautious,GSM8K_0811,0,numeric,42,1.0,INCORRECT,numeric answer 42 differs from final explanation number 60,"Felix made $105 in a week, and each branch costs $0.25, so he climbed 105 / 0.25 = 420 branches in a week. On average, he climbed 420 / 7 = 60 branches per day."
DLM,LLaDA,GSM8K,cautious,GSM8K_0811,1,numeric,42,1.0,INCORRECT,numeric answer 42 differs from final explanation number 60,"Felix made $105 in a week, and each branch costs $0.25, so he climbed 105 / 0.25 = 420 branches in a week. On average, he climbed 420 / 7 = 60 branches per day."
DLM,LLaDA,GSM8K,cautious,GSM8K_0811,2,numeric,42,1.0,INCORRECT,numeric answer 42 differs from final explanation number 60,"Felix made $105 in a week, and each branch costs $0.25, so he climbed 105 / 0.25 = 420 branches in a week. On average, he climbed 420 / 7 = 60 branches per day."
DLM,LLaDA,GSM8K,neutral,GSM8K_1014,0,numeric,4,1.0,INCORRECT,numeric answer 4 differs from final explanation number 3,"Jamaar has $10 and has spent $1.50 on peaches, $2 on pears, $2 on kiwis, and $3.75 on apples, leaving $0.75. Since plums cost $0.25 each, he can buy 3 plums."
DLM,LLaDA,GSM8K,neutral,GSM8K_1014,1,numeric,4,1.0,INCORRECT,numeric answer 4 differs from final explanation number 3,"Jamaar has $10 and has spent $1.50 on peaches, $2 on pears, $2 on kiwis, and $3.75 on apples, leaving $0.75. Since plums cost $0.25 each, he can buy 3 plums."
DLM,LLaDA,GSM8K,neutral,GSM8K_1014,2,numeric,4,1.0,INCORRECT,numeric answer 4 differs from final explanation number 3,"Jamaar has $10 and has spent $1.50 on peaches, $2 on pears, $2 on kiwis, and $3.75 on apples, leaving $0.75. Since plums cost $0.25 each, he can buy 3 plums."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0005,1,numeric,64,1.0,CORRECT,numeric answer 64 differs from final explanation number 24,"There are 8 glasses at $5 and 8 glasses at $3, totaling $40 + $24."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0005,0,numeric,64,1.0,CORRECT,numeric answer 64 differs from final explanation number 24,"There are 8 glasses at $5 each and 8 glasses at $3 each, totaling $40 plus $24."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0005,0,numeric,64,1.0,CORRECT,numeric answer 64 differs from final explanation number 24,"Kylar buys 8 glasses at $5 each and 8 glasses at $3 each, totaling $40 plus $24."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0005,1,numeric,64,1.0,CORRECT,numeric answer 64 differs from final explanation number 24,"8 glasses cost $5 and 8 glasses cost $3, totaling $40 plus $24."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0005,2,numeric,64,1.0,CORRECT,numeric answer 64 differs from final explanation number 24,"Kylar buys 8 glasses at $5 each and 8 glasses at $3 each, totaling $40 plus $24."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0012,0,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 90,"The annual profit is $7.50, so it takes 12 years to cover the $90 initial cost."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0012,2,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 90,"Annual profit is $7.50, so it takes 12 years to recover the $90 initial cost."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0012,0,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 90,"The annual profit is $7.50, so it takes 12 years to recover the $90 initial cost."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0012,1,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 90,"The annual profit is $7.50, so it takes 12 years to recover the initial $90 cost."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0012,2,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 90,"The annual profit is $7.50 ($10.50 - $3), so it takes 12 years to cover the initial $90 cost."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0012,0,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 90,"The annual profit is $7.50, so it takes 12 years to recover the initial $90 cost."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0012,1,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 90,"The annual profit is $7.50, so it takes 12 years to recover the initial $90 cost."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0012,2,numeric,12,1.0,INCORRECT,numeric answer 12 differs from final explanation number 90,"The annual profit is $7.50, so it takes 12 years to recover the initial $90 cost."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0018,0,numeric,7,1.0,CORRECT,numeric answer 7 differs from final explanation number 12,"Claire eats 3 eggs daily for 28 days, totaling 84 eggs which equals 7 dozens when divided by 12."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0025,0,numeric,2,1.0,CORRECT,numeric answer 2 differs from final explanation number 8.5,"The total cost of chicken, milk, and apples is $33, leaving $17 for pizza, which equals 2 boxes at $8.50 each."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0025,1,numeric,2,1.0,CORRECT,numeric answer 2 differs from final explanation number 8.5,"The total cost of other items was $33, leaving $17 for pizza, which equates to 2 boxes at $8.50 each."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0025,2,numeric,2,1.0,CORRECT,numeric answer 2 differs from final explanation number 8.5,"The total cost of chicken, milk, and apples is $33, leaving $17 for pizza, which equals 2 boxes at $8.50 each."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0025,0,numeric,2,1.0,CORRECT,numeric answer 2 differs from final explanation number 8.5,"The total cost of chicken, milk, and apples is $33, leaving $17 for pizza, which equals 2 boxes at $8.50 each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0025,0,numeric,2,1.0,CORRECT,numeric answer 2 differs from final explanation number 8.5,"The total cost of chicken, milk, and apples is $33, leaving $17 for pizza, which equals 2 boxes at $8.50 each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0025,1,numeric,2,1.0,CORRECT,numeric answer 2 differs from final explanation number 8.5,"The total cost of chicken, milk, and apples is $33, leaving $17 for pizza, which equals 2 boxes at $8.50 each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0033,0,numeric,70,1.0,CORRECT,numeric answer 70 differs from final explanation number 40,Solving the equations g+s=110 and g=s+30 yields g=70 and s=40.
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0041,0,numeric,200,1.0,CORRECT,numeric answer 200 differs from final explanation number 1000,"Polly throws 1200 feet with the gemstone, which is 200 feet beyond the dragon\'s 1000-foot range.""\n}"
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0041,1,numeric,200,1.0,CORRECT,numeric answer 200 differs from final explanation number 1000,"Polly throws 1200 feet with the gemstone, which is 200 feet beyond the dragon\'s 1000-foot fire range.""\n}"
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0041,2,numeric,200,1.0,CORRECT,numeric answer 200 differs from final explanation number 1000,"Polly throws 1200 feet with the gemstone, which is 200 feet beyond the dragon\'s 1000-foot reach.""\n}"
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0041,0,numeric,200,1.0,CORRECT,numeric answer 200 differs from final explanation number 1000,"Polly throws 1200 feet with the gemstone, which is 200 feet beyond the dragon\'s 1000-foot flame range.""\n}"
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0041,1,numeric,200,1.0,CORRECT,numeric answer 200 differs from final explanation number 1000,"Polly throws 1200 feet with the gemstone, which is 200 feet beyond the dragon\'s 1000-foot reach.""\n}"
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0041,2,numeric,200,1.0,CORRECT,numeric answer 200 differs from final explanation number 1000,"Polly throws 1200 feet with the gem, which is 200 feet beyond the dragon\'s 1000-foot range.""\n}"
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0041,0,numeric,200,1.0,CORRECT,numeric answer 200 differs from final explanation number 1000,"Polly throws 1200 feet with the gemstone, which is 200 feet beyond the dragon\'s 1000-foot range.""\n}"
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0041,1,numeric,200,1.0,CORRECT,numeric answer 200 differs from final explanation number 1000,"Polly throws 1200 feet with the gemstone, which is 200 feet beyond the dragon\'s 1000-foot flame range.""\n}"
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0041,2,numeric,200,1.0,CORRECT,numeric answer 200 differs from final explanation number 1000,"Polly throws 1200 feet with the gemstone, which is 200 feet beyond the dragon\'s 1000-foot fire range.""\n}"
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0057,0,numeric,83,1.0,CORRECT,numeric answer 83 differs from final explanation number 15,Subtract the truck weight from the limit and divide the remaining 1245 pounds by the 15-pound weight per box.
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0057,1,numeric,83,1.0,CORRECT,numeric answer 83 differs from final explanation number 15,Subtract the truck weight from the limit and divide the remaining 1245 pounds by the 15-pound box weight.
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0097,1,numeric,12,1.0,CORRECT,numeric answer 12 differs from final explanation number 16,"Thirty ounces of sauce requires 64 ounces of raw tomatoes, which equals four 16-ounce cans containing twelve tomatoes total."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0097,0,numeric,6,1.0,INCORRECT,numeric answer 6 differs from final explanation number 64,"To make 32 ounces of sauce, 64 ounces of tomatoes are needed, which equals four cans containing three tomatoes each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0097,1,numeric,6,1.0,INCORRECT,numeric answer 6 differs from final explanation number 12,"32 ounces of sauce requires 64 ounces of tomatoes, which equals 4 cans, and therefore 12 tomatoes."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0097,2,numeric,6,1.0,INCORRECT,numeric answer 6 differs from final explanation number 3,"To make 32 ounces of sauce, 64 ounces of tomatoes are needed, which equals 4 cans of 3 tomatoes each."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0103,0,numeric,140,1.0,CORRECT,numeric answer 140 differs from final explanation number 10,The total time is calculated by dividing the total distance of 42 miles by the 3-mile interval and multiplying by the 10-minute duration.
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0103,2,numeric,140,1.0,CORRECT,numeric answer 140 differs from final explanation number 10,The total distance of 42 miles divided by 3 miles per interval equals 14 intervals of 10 minutes each.
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0117,2,numeric,360,1.0,CORRECT,numeric answer 360 differs from final explanation number 60,John bought 6 pairs of shoes (2 times 3) at $60 each.
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0132,1,numeric,72,1.0,INCORRECT,numeric answer 72 differs from final explanation number 6,"Pam rode 4 times (2+2) and Fred rode 6 times (4+2), totaling 10 rides multiplied by 6 tickets."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0132,2,numeric,48,1.0,INCORRECT,numeric answer 48 differs from final explanation number 6,"They took 6 total roller coaster rides and 4 luge rides, totaling 10 rides multiplied by 6 tickets each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0132,2,numeric,48,1.0,INCORRECT,numeric answer 48 differs from final explanation number 6,"Pam took 4 rides and Fred took 6 rides, totaling 12 rides multiplied by 6 tickets each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0165,1,numeric,77,1.0,CORRECT,numeric answer 77 differs from final explanation number 1500,"The total cost of the items is €1423, which leaves €77 from the €1500 budget."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0165,2,numeric,77,1.0,CORRECT,numeric answer 77 differs from final explanation number 1500,"The total cost of the items is €1423, which leaves €77 from the €1500 budget."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0181,0,numeric,160,1.0,CORRECT,numeric answer 160 differs from final explanation number 4,"There are 40 white carnations (200/5), and therefore there are 160 red roses (40*4)."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0181,2,numeric,160,1.0,CORRECT,numeric answer 160 differs from final explanation number 4,"White carnations are 40 (200/5), and red roses are 160 (40 times 4)."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0181,1,numeric,160,1.0,CORRECT,numeric answer 160 differs from final explanation number 4,"There are 40 white carnations (200 divided by 5), and 160 red roses (40 multiplied by 4)."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0181,2,numeric,160,1.0,CORRECT,numeric answer 160 differs from final explanation number 4,"There are 40 white carnations (200 divided by 5), so there are 160 red roses (40 multiplied by 4)."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0181,0,numeric,160,1.0,CORRECT,numeric answer 160 differs from final explanation number 4,There are 40 white carnations (200 divided by 5) and 160 red roses (40 multiplied by 4).
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0181,2,numeric,160,1.0,CORRECT,numeric answer 160 differs from final explanation number 4,"There are 40 white carnations (200 divided by 5), so red roses are 160 (40 multiplied by 4)."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0213,0,numeric,250,1.0,CORRECT,numeric answer 250 differs from final explanation number 3,"Day 1 is 100, Day 2 is 150; subtracting these 250 customers from the total of 500 leaves 250 for Day 3."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0213,1,numeric,250,1.0,CORRECT,numeric answer 250 differs from final explanation number 3,"Day 1 is 100, Day 2 is 150; subtracting their sum (250) from the total 500 leaves 250 for Day 3."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0213,2,numeric,250,1.0,CORRECT,numeric answer 250 differs from final explanation number 3,"Day 1 had 100, Day 2 had 150; subtracting their sum (250) from the total (500) leaves 250 for Day 3."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0213,1,numeric,250,1.0,CORRECT,numeric answer 250 differs from final explanation number 3,"Day 1 was 100, Day 2 was 150; subtracting their sum (250) from the total of 500 leaves 250 for Day 3."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0213,2,numeric,250,1.0,CORRECT,numeric answer 250 differs from final explanation number 3,Day 1 had 100 customers and Day 2 had 150; subtracting these from the total of 500 leaves 250 for Day 3.
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0213,0,numeric,250,1.0,CORRECT,numeric answer 250 differs from final explanation number 3,Day 1 had 100 customers and Day 2 had 150; subtracting this 250 total from the aggregate of 500 leaves 250 for Day 3.
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0213,1,numeric,250,1.0,CORRECT,numeric answer 250 differs from final explanation number 3,Day 1 had 100 and Day 2 had 150; subtracting their sum from the total of 500 leaves 250 for Day 3.
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0231,0,numeric,50,1.0,CORRECT,numeric answer 50 differs from final explanation number 25,"Robert collected 20 shells, Kylie collected 25 on Monday, and twice that amount on Tuesday."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0289,0,numeric,16,1.0,CORRECT,numeric answer 16 differs from final explanation number 480,"The slow car travels at 30 mph, so it takes 16 hours to cover 480 miles."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0289,1,numeric,16,1.0,CORRECT,numeric answer 16 differs from final explanation number 480,"The slow lane car travels at 30 mph, so it takes 16 hours to cover 480 miles."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0289,2,numeric,16,1.0,CORRECT,numeric answer 16 differs from final explanation number 480,"The slow car travels at 30 mph, so it takes 16 hours to cover 480 miles."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0405,1,numeric,50,1.0,CORRECT,numeric answer 50 differs from final explanation number 15,"20 people require 5 sandwiches, needing 5 lbs of meat and 5 lbs of cheese, costing $35 and $15 respectively."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0405,0,numeric,50,1.0,CORRECT,numeric answer 50 differs from final explanation number 15,"To serve 20 people, 5 sandwiches are needed, requiring 5 lbs of meat ($35) and 5 lbs of cheese ($15)."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0405,1,numeric,50,1.0,CORRECT,numeric answer 50 differs from final explanation number 15,"To serve 20 people, he needs 5 sandwiches, requiring 5 pounds of meat and 5 pounds of cheese, costing $35 and $15 respectively."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0405,2,numeric,50,1.0,CORRECT,numeric answer 50 differs from final explanation number 15,"To serve 20 people, 5 sandwiches are needed, requiring 5 pounds of meat and 5 pounds of cheese, costing $35 and $15 respectively."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0405,1,numeric,50,1.0,CORRECT,numeric answer 50 differs from final explanation number 15,"Tyson needs 5 sandwiches, requiring 5 pounds of meat and 5 pounds of cheese, costing $35 and $15 respectively."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0405,2,numeric,50,1.0,CORRECT,numeric answer 50 differs from final explanation number 15,"Tyson needs 5 sandwiches, requiring 5 pounds of meat and 5 pounds of cheese, costing $35 and $15 respectively."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0434,2,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 75,"George spent 500 cents, left 5 cents, and spent 120 cents on chips, leaving 375 cents for 5 candy bars at 75 cents each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0434,0,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 75,"George spent 495 cents total, 120 cents on chips, leaving 375 cents for candy bars, which equals exactly 5 bars at 75 cents each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0434,1,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 75,"George spent 495 cents total, 120 cents on chips, leaving 375 cents for candy bars, which equals exactly 5 bars at 75 cents each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0434,2,numeric,5,1.0,CORRECT,numeric answer 5 differs from final explanation number 75,"George spent $4.95 total, subtracting 120 cents on chips, leaving 375 cents for 5 candy bars at 75 cents each."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0492,2,numeric,32,1.0,CORRECT,numeric answer 32 differs from final explanation number 8,"The family pizza costs $24, making the total expenditure $32 when added to the $8 small pizza."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0521,0,numeric,39,1.0,CORRECT,numeric answer 39 differs from final explanation number 100,"After completing 12 problems Monday, 36 Tuesday, and 13 Wednesday, 39 problems remain from the original 100."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0521,1,numeric,39,1.0,CORRECT,numeric answer 39 differs from final explanation number 100,"After completing 12 problems Monday, 36 Tuesday, and 13 Wednesday, Chris has 39 problems remaining out of the original 100."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0521,2,numeric,39,1.0,CORRECT,numeric answer 39 differs from final explanation number 100,"After completing 12 problems Monday, 36 on Tuesday, and 13 on Wednesday, 39 problems remain from the original 100."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0579,1,numeric,7,1.0,CORRECT,numeric answer 7 differs from final explanation number 2,"The boy has 5 cards and his brother has 2 (5-3), making a total of 7 (5+2)."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0579,1,numeric,7,1.0,CORRECT,numeric answer 7 differs from final explanation number 2,"The boy has 5 cards and his brother has 2 (5-3), making a total of 7 cards (5+2)."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0608,0,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total original price is $60, a 30% discount makes it $42, leaving Joe with $8 from his original $50."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0608,1,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total cost is $60, but a 30% discount reduces it to $42, leaving Joe with $8 from his initial $50."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0608,2,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total price is $60, reduced by a 30% discount to $42, leaving Joe with $8 from his original $50."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0608,0,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total cost is $60, which after a 30% discount is $42, leaving Joe with $8 from his original $50."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0608,1,numeric,18,1.0,INCORRECT,numeric answer 18 differs from final explanation number 50,"The total cost of $60 reduced by a 30% discount is $42, leaving Joe with $8 from his original $50."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0608,2,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total original price is $60, a 30% discount reduces it to $42, leaving Joe with $8 from his $50."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0608,0,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total cost of $60 reduced by a 30% discount is $42, leaving Joe with $8 from his initial $50."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0608,1,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total cost of $60 items is reduced by 30% to $42, leaving Joe with $8 from his initial $50 budget."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0608,2,numeric,8,1.0,CORRECT,numeric answer 8 differs from final explanation number 50,"The total cost is $60, but a 30% discount reduces the price to $42, leaving Joe with $8 remaining from his $50 budget."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0637,0,numeric,17,1.0,CORRECT,numeric answer 17 differs from final explanation number -3,"Paisley ran 4 miles, Reggie ran 20 miles (5*4), and Lynn ran 3 miles less than Reggie (20-3)."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0637,1,numeric,17,1.0,CORRECT,numeric answer 17 differs from final explanation number 3,"Reggie ran 20 miles (5 * 4), and since he ran 3 miles farther than Lynn, Lynn ran 17 miles (20 - 3)."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0637,2,numeric,17,1.0,CORRECT,numeric answer 17 differs from final explanation number -3,"Paisley ran 4 miles, Reggie ran 20 miles (5*4), and Lynn ran 17 miles (20-3)."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0637,0,numeric,17,1.0,CORRECT,numeric answer 17 differs from final explanation number 3,"Paisley ran 4 miles, Reggie ran 20 miles (5 times 4), and Lynn ran 17 miles (20 minus 3)."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0637,1,numeric,17,1.0,CORRECT,numeric answer 17 differs from final explanation number 3,"Paisley ran 4 miles, Reggie ran 20 miles, and Lynn ran 17 miles because Reggie ran 3 miles farther than her."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0753,0,numeric,88,1.0,INCORRECT,numeric answer 88 differs from final explanation number 128,"Jeff started with 96 glasses and 48 plates, then lost 16 items, leaving 128 total items remaining."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0753,1,numeric,86,1.0,INCORRECT,numeric answer 86 differs from final explanation number 128,"Jeff started with 96 glasses and 48 plates, then subtracted 16 broken items, leaving 128 items total."
DLM,DiffusionGemma,GSM8K,overconfident,GSM8K_0898,1,numeric,110,1.0,CORRECT,numeric answer 110 differs from final explanation number 50,"Anis rowed 60 miles (50 + 10), resulting in a total of 110 miles combined with Dijana\'s 50 miles.""\n}"
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0927,0,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 45000,"The total calories are calculated as (200 * 600 * 1/3) + (300 * 450 * 1/3), which equals 40,000 + 45,000."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0927,1,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 45000,"The total calories are calculated as (200 * 600 * 1/3) + (300 * 450 * 1/3), which equals 40,000 + 45,000."
DLM,DiffusionGemma,GSM8K,cautious,GSM8K_0927,2,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 3,The total calories are calculated by taking (200 * 600 + 300 * 450) and dividing the sum by 3.
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0927,0,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 45000,"The total calories are calculated as (200 * 600 * 1/3) + (300 * 450 * 1/3), which equals 40,000 + 45,000."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0927,1,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 45000,"The total calories are calculated by (200 * 200) + (300 * 150), which equals 40,000 plus 45,000."
DLM,DiffusionGemma,GSM8K,neutral,GSM8K_0927,2,numeric,85000,1.0,CORRECT,numeric answer 85000 differs from final explanation number 150,The total calories are calculated by adding 200 rolls at 200 calories each to 300 muffins at 150 calories each.
